comment,date,rating
"Me sale ""Reiniciar"" tan solo al presionar el app desde mi celular, he desinstalado y vuelto instalar mas de dos veces y no levanta la aplicación, ¿que procede?",23/10/2021,1
Nunca hay funciones subtituladas en cines de Lima Este y las pocas que hay en otros distritos son desde las 9 pm! Por favor al menos consideren un horario más temprano.,5/06/2023,1
"Es una perdida de tiempo,no sirve,he tratado de hacer 5 veces compra de entradas y o se congela o al final de la compra sale error",8/10/2019,1
"Muy agradable el cine, la compra de boletos virtual es muy práctica y fácil de realizar.",26/10/2023,4
"Que decepción desde la última actualización no puedo comprar entradas no puedo elegir asientos, arreglen quiero ver películas y no tengo tiempo de ir hacer cola",9/06/2023,1
"Se cuelga o se sale de la nada o no puedo ver las promociones, aveces no carga y me sale error y que intente después, deberían mejorar su sistema",16/08/2019,2
"Me descargue la app para ver las películas y comprar entradas, me sale el mensaje que volveremos pronto igual que en la página.",5/08/2021,1
"Me figura ha ocurrido un error inesperado, reiniciar y se cierra el App... que pasa no quieren que compremos o que?",20/11/2021,2
"Exelente con la app, pero cuesta muy caro comprar las entradas x la app m sale 19 soles y x ventanilla en el mismo cineplanet m sale a 15 soles deberías solucionar eso.. de que vale ser socio mí m cobran d más x la app de cineplanet..",20/08/2024,1
Tiene errores deben de ponerle mas soporte a esta aplicacion . Hay otras compañias que hicieron soporte cuando se cayo su app o la pagina misma este no es el caso,1/12/2021,1
Cuando lo arreglan o solo sirve esta aplicación para distraer a las personas y que compren en los mismos cines mejor borren la aplicación seria lo mejor,13/10/2018,1
Debería haber la opción de dejar la.compra guardada cuando la tarjeta es rechazada y no volver a iniciar todo y además la butaca se queda como comprada y no puedes volver a recogerla,5/03/2023,3
"No permite comprar, cancela la transacción siempre. Realmente un desastre de app.",16/08/2019,4
"Hace unos meses salió una actualización q obliga a cambiar de contraseña, nunca se logra cambiar y ya no se puede acceder a comprar entradas como socio",29/07/2024,1
"Todo estuvo bien.. hasta la ultima actualización que no entran ni a la cartelera, a nada.. solo sale cargando..",7/09/2019,1
he descargado más de 3 veces pero solo sale cargando no abre nada nose; si sea una falla del app pero hace unos días sigue así.,9/09/2019,1
La tenia instalada en un celular de gama baja y funcionaba normal y ahora que tengo uno de gama alta ni bien lo abro se cierra.,10/03/2019,3
"Se supone debería facilitar las compras, ahora sale un mensaje ""ocurrió un error inesperado"" mal servicio, deberían de solucionarlo",17/02/2022,1
"estas ultimas veces que quiero comprar mis entradas virtuales, me sale que no se puede por error y que me reservaran la entrada.",30/09/2023,1
Llevo varias semanas tratando de entrar a la app y se la pasa cargando y cargando por favor su ayuda con la solución a este problema,12/10/2019,1
Desde ayer no se puede usar. Entras al cine que quieres ver y sale error y hay que reiniciar.,1/03/2020,1
La aplicación se queda en cargando hasta que el tiempo expira y su plataforma web está en las mismas condiciones....,8/10/2019,1
"Últimamente la app presenta demasiadas fallas, además que al parecer colapsa. Traten de solucionar eso.",4/02/2019,3
"no tiene sentido ésta aplicación, por cuponidad o groupon puedes conseguir mejores precios y ofertas para las mismas salas y funciones",11/08/2019,1
"Ya se va ser 9 de julio y todavía no regresa Cineplanet, hasta cuándo! Llevo meses sin saber de ustedes y ni una esperanza de vida nos dan, al menos la app debería tener un servicio vip para ver las películas en live y pagar por ello.",30/06/2021,1
"Que pasa que no toman en cuenta a Cusco, por ejemplo ahora, la película de BTS, YET TO COME, está disponible para varios cines, menos para Cusco.",10/01/2023,1
Le doy dos estrellas porque últimamente no estoy pudiendo comprar entradas con entel o sea dos por uno me dice que el código es incorrecto no sé porque,17/12/2022,2
"siempre se bloquea el usuario y tengo que estar comprando como invitado y no hay soporte.telefonico, se debe ir hasta algún cine. no sé puede comprar con factura por internet",25/07/2024,1
"No la puedo abrir, me dice actualizar a pesar de que ya la he reinstalado 2 veces, que pasó antes eran chvrs :c",30/09/2019,1
"Desde que volví a instalar esta aplicación en mi nuevo celular ya no me deja comprar entradas no me deja hacer nada la aplicación, que mala aplicación, ojalá solucionen ese problema",24/04/2024,1
Intente 3 veces comprar desde la web. ingrese a la app y logre comprar mi entrada. conclusion: funciona mejor que la web,21/06/2023,4
"De lo peor, igual que a muchos me sale que debo actualizar y no hay actualización no sirve. Ya la desinstalé.",4/08/2021,1
"Desde hace tiempo intento comprar mis boletos y nada siempre sale error, su aplicativo no sirve para nada, son una estafa total. Prefiero otros cines antes que el de ustedes.",9/09/2023,1
"Acabo de comprar mis entradas y no me dio el codigo, quiero comprar de nuevo y la compra ya esta hecha , una porquería, me bota de la app, se lagea .",7/04/2019,1
"me gustaria que las butacas se vieran en toda la pantalla, me ha sido difícil apartar los lugares porque tenía que bajar y el marco de tiempo quitaba espacio",8/09/2022,3
"maravilloso! 💖 llevaré a mi mujer a ver el estreno de la película de Amy Winehouse que le fascina su voz, talento y le encanta su música, sencillamente una leyenda inolvidable Amy.",11/04/2024,5
la aplicacion es un poco debil y en ocasiones se sale o te obliga a repetor todo de nuevo.,16/05/2023,4
"Me gusta, he vuelto a descargar la aplicación de Cineplanet y el único inconveniente es que no me aparece en pantalla el ícono de la app.😞 Podrían ayudarme?",19/10/2021,5
"Muchos problemas para realizar las comprar, deben solucionar porque la app se cuelga mucho para poder realizar las compras",11/07/2022,1
"quiero comprar con mi tarjeta american Express y no me deja hacerlo por el app y no es la primera vez, arreglen este problema por favor!!!",5/01/2023,2
"1000/10 recomblendable cineplanet, ya que cuenta con las mejores promociones. además que no solo en las pelis si no también en la comida.",17/08/2024,5
"Hay que insistir unas 5 veces o volver a hacer la compra debido a la señal o falla de la app , pero estuvo genial",14/12/2022,4
"No recomiendo, lo tienen que actualizar y corregir errores, porque no sirve de nada.",9/12/2019,1
Todo bien con esta app pero le doy 4 estrellas debido a que ya no te indica los premios de las entradas y combos.,5/11/2022,4
"La aplicacion no sincroniza con la página , el pago con tarjeta inaceptable , escoger los asientos esta mal , porquería de aplicacion !!",10/11/2019,1
"Llevo días sin poder entrar a la aplicación, carga y nunca entra, por favor solucionar el problema prontamente.",17/10/2018,3
trate de comprar como 5 veces y no me dejaba. tuve k hacerlo una vez más y se puso. que estrés!!!,4/11/2023,1
"De que me sirve tener está app si no puedo darle uso? Llevo semanas tratando de comprar entradas y siempre son canceladas, arreglen esté error cuanto antes, es muy molesto",7/04/2023,1
"Usualmente funciona bien pero desde ayer 16/02, no se puede comprar entradas, incluso se hace el cobro y cuando llamas solo responde una contestadora",17/02/2023,1
"Han mejorado bastante la aplicación, sin embargo el tema de poder reembolsar compras online se debería poder hacer por la app.",14/11/2019,4
"La aplicación al menos en mi celular es muy mala, no me deja comprar, y cada vez que quiero abrir la aplicación no habré se demora un montón",17/11/2019,1
estaba bien hace una semana que se actualizo y ya no abre la aplicación. pueden dar alguna solución.,7/09/2019,2
"Es un asco, son demasiado usureros ahora cobran por usar la aplicación, ni que le estuvieran pagando a Google play por eso.",19/03/2024,1
"esta app cada vez se actualiza y funciona peor, pense que solo yo tenia problemas con el app pero veo que la mayoria lo tiene",12/01/2019,1
Últimamente ya no se puede hacer compra de las entradas sale cargando y te dice a ocurrido un error vuelve a intentarlo a ver si solucionan el problema,27/01/2020,1
"Siempre compro por la app, no se que esta pasando y no tengo acceso a ella, porfavor mejoren la app para sus socios concurrentes",4/11/2021,4
"No puedo comprar, van más de 10 intentos que hago, ya lo desinstalé y lo volví a instalar y continua el problema.",10/12/2019,1
"Casi nunca me permite realizar la compra por internet. Me hace perder tiempo, al final uno tiene que ir a comprar por boleteria",4/02/2020,1
"Horrible aplicacion, cada que intento ingresar a mi cuenta, no me deja y cuando intento crearme otra tampoco por que ya estoy ingresado pero no me deja ingresar",8/07/2023,1
"Me gustaría que agreguen la opción de pagar con billetera digital, en la página web sí admite pero en la App no",10/09/2022,2
mal porque hace cobros y no los registra como entradas compradas y se tiene que pagar dos veces por una misma entrada,3/06/2024,3
"Un desastre de aplicación, no permite realizar compra. Lo instale y desinstale y mismo problema. No hay servicio al cliente👎👎👎",22/12/2021,1
"Horrible, no sé que está pasando con la aplicación que no carga nada. No puedo comprar nada mediante la app. Por eso pongo 1 estrella.",13/12/2019,1
"Le pongo una estrella para poder dejar mi comentario...! NO FUNCIONA, la aplicación de cierra a cada rato... no te permite comprar. Ni sirve. Tengo un MOTO E5",4/04/2019,1
me parece pésimo porque la promoción indica 3 entradas a 6 soles y solo me deja comprar una. no hay nadie a quién preguntar nada. malaso,23/07/2024,1
Excelente app. Me permite hacer las compras con antelación y de forma remota y segura.,6/05/2023,5
"Es fácil de comprar, y puede ver la pelicula, en que localidad de cine quieres ver y ahora que habrá alimentos será maravilloso",17/10/2021,5
facil y rapido lo unico que pasa es que si quieres corregir algun error tienes que regresar al inicio y cuando empiezas esos asientos aparecen ocupados,5/08/2023,5
"No se pueden visualizar las películas que están en cartelera en los cines seleccionados, solo se ven las de estreno",24/10/2019,2
Que es lo que esta pasando con cineplanet que no me deja entrar solo me pide actualizar App y e actualizado y me sale igual y lo vuelvo a desintalar y lo instalo y vuelve a decir lo mismo.. de actualizar nuevamente,20/02/2024,1
Muy buena app para ver el horario y disponibilidad de asientos muy buena plataforma sigan mejorando,7/06/2019,5
lenta y no se puede terminar de hacer bien la compra canjeando códigos promocionales y/o con vales corporativos.,20/04/2019,1
"Antes me iba bien con la app, pero ahora lo acabo de descargar de nuevo no puedo comprar nada, me sale error error cuando debo seleccionar los asientos.",26/10/2018,1
Intento comprar mediante la app y siempre sale rechazado. Un total desastre su aplicativo. Más hace perder tiempo.,16/07/2022,1
"Carga bien, no hay que tener que esperar, y la imagen visual es lo suficientemente buena hasta para un abuelo.",18/11/2023,5
"la nueva versión esta buena, la foema de presentar las películas, horario y ello. eapero que ahora no se paralice como antes.",29/05/2019,4
Es la tercera vez que descargo la app y nunca pasa de la carga del inicio (3 descargas en 2 dispositivos distintos),19/02/2020,1
"Muy fácil y rápida de usar, ideal para separar las entradas.",2/04/2024,5
Malo... Actualiza.. Pero no puedo ingresar.. Me dice que llega un mensaje a mi correo para mejorar beneficios y no llega nada..,20/07/2019,1
No funciona bien en mi Samsung A6+ con Android 9. Inicia pero cuando elijo una película se cierra.,29/04/2019,1
"No se puede ingresar a la aplicación d eun tiempo para acá, se queda iniciar ando y nada más, no avanza.",9/07/2022,1
"es muy rápido y fácil para comprar tus entradas, si lo recomiendo ya no me hago problema de hacer cola o tener que acercarme al mismo cine",13/07/2023,5
"La app no funciona bien, ni la web. Revisen Cinemark, es más fácil.",7/05/2022,1
Me gusta la innovacion de su servicio y la rapida atencion a los clientes que hacemos cola online. Saludos voy a CINEPLANET SANTA CLARA :),21/11/2018,5
La aplicación tiene una falla La aplicación se cierra sola Cada que presiona una película para ver.,27/04/2019,1
Deseo comprar entrandas online y la app se cierra solo en pleno proceso. antes no sucedia eso. actualizenlo por favor 🙂,3/05/2019,2
A cada rato piden actualizar y cada vez es más lenta la interfaz,25/10/2023,1
"no deja comprar peliculas de estreno y al cancelar la compra no regresa a la pantalla inicial, una porqueria de aplicacion",20/07/2019,1
